Id,SalePrice
630,133596.30284795494
631,142755.92892004765
640,217574.8495825791
642,174815.72158650868
643,148346.3951360726
646,101311.70629473908
647,166653.7136612552
655,53469.04838991075
659,117272.53817694428
663,15585.713101999048
665,109566.95590805452
667,230357.36864864314
673,170966.22142517506
676,117477.48534806004
680,147867.88072196895
682,119469.40269659892
687,161365.99079785874
688,179400.75838857927
692,145737.46411964408
693,117580.38060191956
695,179957.7224406156
697,137150.22653188015
700,155489.7846365315
702,151890.41217490326
703,156862.98471403072
704,108246.79666300447
712,94553.58478724111
713,78501.46677433068
717,257821.27566573143
720,212346.96547690305
721,55272.33247728273
726,179610.86759008656
733,119272.23505551169
736,124944.41066445815
738,126622.25884446267
741,133132.4971518133
743,7846.476557638729
745,104721.01168339973
750,174626.08442013455
756,99516.16034841337
757,155522.5042215033
758,201861.23547246648
760,84700.72532655831
765,132646.91593472345
775,131034.50080644542
776,125777.5453077303
780,165474.53545457844
783,195433.44325603763
790,122634.39851163371
795,72206.60414847692
796,133471.96902348497
797,151252.4842114079
798,130896.76720776642
804,220110.5372126156
805,227451.94886488383
806,233940.89308766625
808,104962.7805754621
814,151884.7301285452
818,293775.932820195
821,275541.79310283496
822,318767.1896300973
825,288741.7786011788
827,255366.32297651528
830,220876.16728714143
834,231350.2391309004
835,189035.2465386451
842,135787.96601798947
845,211647.62480511834
852,221010.386994171
857,138912.96506397484
858,119088.87288592047
859,115017.97088527255
860,121044.68041895685
861,125628.68386084109
864,262609.49994907784
868,205264.839554488
869,219675.2069954654
872,280148.69112730474
873,223093.4008092786
885,111288.58913388009
890,116278.99055785149
895,80274.76850507189
899,58974.012011540355
906,124160.6974502546
918,155039.0856791115
923,138722.00860121107
925,114353.89470190639
927,126555.73429809543
932,218600.70480552502
933,128506.54351091784
934,154687.3868312903
942,101856.51516715417
947,255408.36942161346
948,257490.25708556263
951,144593.4109068208
957,392616.5759800243
958,300982.1972855208
959,217447.3996509183
963,189999.02125776376
967,219422.79272869718
968,334159.8572407181
971,151772.62433337595
972,186023.98242347216
976,92029.99947578495
978,69445.26048053753
979,87107.07355826205
984,100600.5762859301
986,150152.02414739504
991,190123.16952626038
996,189595.02673739102
1001,228940.97820812967
1007,195098.7351677419
1008,194566.78205948963
1009,214432.04851456737
1014,176204.5892566618
1022,222792.54991519573
1024,195324.24037412676
1027,126693.74390004734
1030,158842.46140506907
1032,152475.11661371557
1035,161192.9524413242
1042,144524.23433025042
1047,141953.7312157912
1050,104642.66017115174
1055,290620.89975014556
1059,355146.7272405175
1061,345160.05220841256
1064,401552.8172549085
1077,226592.9296923629
1081,237352.96359301696
1092,226027.3905352353
1093,210017.965074191
1095,219356.80971362206
1099,293697.4971541115
1101,303482.0312000041
1103,305590.6388556301
1109,253683.36878235504
1112,209080.12981349096
1113,251884.3869972091
1114,244690.98653174905
1116,264023.75095428317
1117,215607.63917391218
1119,288580.96388933144
1121,227492.53367931186
1122,199856.28953889542
1125,282976.46269687975
1137,185745.3000771988
1142,215587.89796312142
1144,203681.96665484755
1145,200860.69441642266
1147,183714.2644165809
1148,184738.64587943617
1149,159090.05957805942
1150,122434.64487396485
1153,120317.52680733848
1154,100977.75090063082
1159,335502.9618055261
1161,188474.9235160835
1167,181679.89008421433
1171,280182.3146005377
1174,210670.41484818555
1188,179111.51847633423
1189,186229.68466568226
1191,135922.75249722914
1195,147963.8494392908
1199,180133.27420282803
1201,186265.5191641322
1204,219372.461787668
1211,163504.93967708107
1214,184127.87841772992
1219,148421.1877300542
1220,38539.30468543855
1227,180516.95767487062
1229,214617.9469732373
1231,140817.67348627167
1234,214858.90670033378
1235,133645.87983090684
1239,172459.88917415106
1240,166986.88531938687
1241,194277.98400613928
1246,109781.16335558117
1249,188364.86352919723
1250,145538.13565581644
1252,128038.98803940974
1259,178164.43967270877
1267,107802.5984448953
1269,102702.56709686964
1270,140765.01541122264
1272,111394.567894291
1274,157296.95687365596
1276,127043.13185715374
1279,132575.4961395325
1281,193733.21789697258
1286,167160.45030417416
1287,133539.44112275192
1290,84518.55695435325
1291,159371.96536901547
1297,170641.83024764093
1302,149514.96371385298
1303,15523.131249549479
1312,117031.59777665255
1315,125049.57475276067
1322,48250.92287120398
1327,100033.90525735008
1331,131783.0883424289
1333,125274.78744248638
1334,144275.6535457748
1336,120444.38219422396
1341,125974.85578748472
1344,85810.47907534213
1347,157561.38511549446
1348,178347.10521886876
1353,195590.9603590623
1355,133815.18802193715
1356,150336.0163586724
1357,176304.6324413579
1361,153635.40760803854
1364,133068.58924457623
1368,121928.3827156027
1369,110260.17656171964
1371,145484.16532806214
1373,113724.78649299605
1374,130106.52774911396
1387,148856.33127600834
1388,93289.05984282265
1392,160124.6798617616
1394,126641.59975150127
1406,159930.92806468593
1407,230720.15229688323
1408,157192.99139750176
1409,176204.6036797552
1411,160621.3376026405
1412,97398.87397358916
1413,167063.5984662928
1414,137317.59425876313
1425,256909.78387160698
1430,182570.94515718706
1431,204470.8148831835
1435,224542.87705530034
1441,234767.96295611485
1444,235748.21601052932
1445,118579.29055981843
1446,127246.49822049272
1452,98129.61298171355
1453,99753.55494186399
1456,248867.7092027861
1457,237818.65758136017
1460,284211.45988350967
1463,262138.38216179956
1468,221275.20957405327
1471,206286.86966405238
1474,235398.2485584381
1475,201173.87604806188
1476,238094.24391977952
1478,215104.24348154577
1482,163417.99371015612
1483,163417.99371015612
1484,165617.61774631223
1485,165351.32618885103
1496,161575.91991645994
1497,139476.9866204955
1500,166202.83007170324
1506,107754.10033943394
1507,92336.51838709775
1509,115585.45363805641
1510,113345.79277623014
1513,108176.75618638708
1517,159275.70483992837
1518,158120.07819682662
1523,195218.00697472456
1524,153967.44365882603
1526,156663.77857332487
1529,206318.7492540864
1531,161947.3403038524
1535,114257.20552986472
1536,146927.46693465242
1538,338007.78700472286
1540,237539.32931964385
1543,131957.43463721103
1545,135862.69923638663
1546,136449.9883443659
1557,85616.26100397835
1558,110403.01635380225
1559,75293.72222770343
1563,261839.35537719354
1568,160273.34407780954
1571,311584.66804845206
1578,144045.6148972233
1579,212496.07996735378
1584,258424.37517997765
1586,299572.07687167247
1604,122060.38375193866
1606,154706.81466552403
1610,179025.738252131
1611,167712.43300663462
1618,160355.28921994098
1623,206265.38925604703
1624,184093.72622904833
1628,182313.14290495252
1633,222978.25095230647
1645,170847.3800344882
1649,238747.72455805307
1652,160165.99105340542
1653,170884.30503070902
1656,161001.91124729463
1662,189678.36354240344
1668,100078.2830214806
1670,90129.5465617629
1672,88849.9124272433
1673,168121.62326651358
1674,172538.7616575189
1677,139814.81062442175
1678,132380.8250365576
1679,128118.55044932455
1685,315781.4530503991
1692,366927.72692412115
1693,280010.8807518143
1696,366352.5422432455
1709,319052.87732616847
1711,280127.0538706177
1717,198998.8219078346
1718,200835.16178966983
1721,236986.05286425102
1722,226341.53416695556
1725,284219.5048553248
1726,225063.52347158449
1730,173304.67188747888
1731,195796.86150549838
1733,184475.54846758305
1737,192502.97255058965
1746,242653.17113008376
1747,205858.9866797493
1748,202034.6453269402
1749,213403.79929047826
1760,188755.0149982203
1761,419981.17148331355
1762,319507.86183868255
1768,458619.62712048925
1769,228425.56584837468
1770,286175.8428770929
1776,203964.4416789627
1781,378851.89676375606
1785,270064.36706527346
1792,221670.86381545043
1798,265827.1154859173
1812,183671.4608358217
1814,227452.3982375317
1817,132425.76330127375
1818,147429.24490489945
1822,139007.65913244398
1823,122314.27584730304
1829,246934.05380927472
1838,193287.04454343242
1845,191052.25206376388
1851,205189.83655671962
1855,283624.93016525137
1856,159223.5256141876
1858,214044.90659207263
1865,232847.62832173967
1866,162012.31465197625
1867,189818.55289337688
1868,201531.87490711885
1876,139688.58324960887
1878,146765.80295100316
1879,144265.57619360153
1882,136084.4991520006
1883,121415.3061992473
1887,89279.86972948578
1895,153404.71853331244
1898,162933.0529581243
1904,37801.34414195354
1908,164785.37010600857
1917,146556.280415866
1918,127846.60068647511
1920,131583.11543065959
1922,134852.93736249185
1923,151211.60120608698
1931,135655.04276160616
1935,137527.88828596091
1936,129698.55322936017
1939,125971.09228261505
1943,117127.11284265615
1944,130306.91660589393
1946,261848.81023518968
1952,85881.52892147026
1954,101216.80321674571
1958,142887.5037412261
1964,138848.52746030057
1966,135735.96059511474
1969,92831.59775137638
1977,116554.550902628
1980,85349.86231478516
1984,142725.42074734072
1985,81877.37429006844
1988,86765.54694866722
1989,130789.3478245119
1991,154614.67451060703
1992,119115.99664975078
1997,132268.51261807478
1999,190280.11289849368
2003,112153.77225897406
2005,114588.92313898602
2010,122751.78413194616
2012,139005.97875441733
2016,120676.78273283989
2017,127616.64363174874
2022,186550.89074795265
2023,166739.70097053074
2035,153837.9959082659
2036,209925.85743839745
2040,110590.34469114142
2042,171810.10704571693
2043,79466.95588928097
2055,136759.07950182262
2056,104387.62023814689
2059,103473.21416038994
2064,119062.28169780958
2066,228097.98585738603
2070,147580.04445236284
2071,82036.86788000842
2078,223102.82253503153
2080,160922.53982041354
2085,118859.08382730397
2089,126716.38826884801
2090,203280.17485575893
2092,257786.695499817
2094,246142.99786029075
2095,220687.5263573007
2098,345443.90690869105
2099,266366.73063678277
2103,266897.95860652596
2120,141527.81272466638
2122,173110.406397051
2123,187794.82600405364
2134,213650.53347071414
2135,109552.2434069193
2136,123548.81810427569
2143,148231.57306773518
2145,305818.2781248203
2146,261500.52734182813
2148,209342.29048157207
2155,300888.3548427602
2156,275503.7286707073
2157,163855.89681406657
2159,209963.5666223042
2161,198115.36452823298
2164,212326.39657498605
2165,169864.36136053852
2169,140485.5724901511
2171,110914.26058164611
2180,166301.16401986917
2182,510759.38795004867
2184,134827.62480647175
2185,61502.0561555124
2188,61197.5155040168
2191,116625.73844175696
2192,83560.85006678614
2196,187390.50262950044
2198,93851.40850800379
2204,166144.87171202817
2210,182890.7408825773
2213,122274.43730261577
2215,261225.04632401446
2219,248556.0093876787
2221,224314.03991761038
2224,212462.59755874597
2228,193754.72609742868
2232,130866.44485642637
2239,129669.38171590895
2246,277320.19337004016
2247,279156.987620994
2249,145892.17546711402
2251,180174.25525024184
2254,161256.5658342275
2256,221707.15088635986
2259,250696.6566619646
2263,245030.84730921878
2266,211953.8069751507
2271,180415.7114689067
2274,223175.83115619974
2275,265159.50655186904
2280,152732.50052728457
2281,130266.8230142144
2291,71513.49176604435
2292,153649.66905470527
2295,205164.58977361454
2297,85222.29746444723
2299,146680.62416725146
2302,103708.77867609079
2303,118964.27048005344
2304,96543.18702163921
2308,197186.3994006243
2312,230746.68486937552
2314,171994.23892754025
2315,176174.32078987284
2316,184084.9289990615
2320,247016.6338393128
2321,275641.34940702334
2322,223585.558752644
2325,171039.270745889
2336,338465.6394459105
2340,292456.64774191286
2341,294912.7317927241
2342,340535.40773424564
2345,242104.1798280864
2346,195455.44722930572
2347,171817.66443057446
2354,249661.87694107532
2357,190545.06073258744
2359,163921.26322311716
2360,130580.96224681102
2361,70302.76054890525
2362,62620.838013372384
2366,126208.38927805555
2367,131464.18459571718
2370,136370.18179839925
2373,122681.55481422994
2376,125018.80056342349
2378,145204.36666567653
2382,260855.64018266497
2387,302033.57021378464
2392,330013.6945699636
2395,300064.94161521486
2396,308416.00296508684
2397,289553.113661641
2399,336066.42676750233
2401,373431.3600083252
2402,280584.40143728093
2407,200430.20057939022
2411,170508.56597104733
2414,216825.11513629288
2418,270496.03544735536
2419,197160.79748855365
2424,192054.13619084988
2427,182559.3763560649
2430,231287.49522609144
2439,201099.2313217058
2441,247358.4474638275
2442,223467.57153517022
2446,462224.4313130019
2447,370944.28959471715
2452,300409.2690283522
2457,320409.8608477211
2458,282737.24339239753
2462,351552.8303076776
2465,202164.08779839537
2467,203002.91772241922
2473,139288.07886647887
2478,188231.6566632081
2479,169922.76132807974
2482,156836.7756048442
2485,127489.41658343523
2488,139908.80368497898
2494,117602.61768511546
2500,259668.20844737283
2509,180020.81464026976
2512,203167.94033203134
2514,175230.97421600885
2515,191484.5898983188
2516,231961.62670006644
2518,167835.2107599116
2519,207161.84046471215
2520,198287.4644587106
2527,199270.89245485608
2532,122070.43019710359
2538,130864.5042445401
2539,149276.29971522762
2543,130821.46635995254
2551,137291.32720613945
2554,106797.19028034901
2555,102245.00581667926
2557,85022.24651403565
2561,141313.42402017565
2563,153000.4839027516
2564,122721.41630087853
2570,115142.60876724389
2571,315966.24463617604
2576,161204.34709731513
2582,129265.9236302734
2584,149196.20768500507
2587,122631.08004354789
2589,124815.24723345818
2591,224929.98190466926
2597,115672.27475028357
2602,167492.85981789776
2605,160730.17602750642
2610,166132.63169548722
2611,153848.1986929339
2614,144627.8624688941
2616,206898.07560230547
2617,175807.89719914636
2620,127540.5265307371
2623,76443.98770555003
2631,164172.37937834812
2638,152139.24017738158
2639,102355.7632611368
2645,121504.6047736155
2647,96062.64219435475
2648,132247.396319782
2650,129944.34754565384
2652,130624.11327336963
2656,97010.54965146743
2658,161863.69787033508
2661,222513.85960325555
2665,197880.5075599113
2673,158143.6734496421
2678,74984.78135521356
2679,118234.55772662576
2680,49944.480537992815
2685,104399.51263978839
2695,122382.2006963307
2698,132225.9484755091
2700,177660.91471825412
2706,109842.44165316764
2708,154737.32422072848
2709,149409.29574588142
2711,130307.86152361003
2718,153865.7997826596
2719,159684.27215398013
2721,183525.7604380266
2725,165685.61869194038
2726,230154.5421794942
2732,199676.5321809385
2733,118306.20657656212
2739,176199.83410206993
2747,182839.24721405678
2751,231670.4999061869
2754,203352.41499350837
2755,240750.09741576435
2756,215015.94224217458
2758,226185.09938587813
2763,230646.7557614417
2764,246017.30506391474
2765,204438.81988052273
2766,167009.95867717845
2768,183309.67463643238
2781,239361.4289250878
2784,174173.83085798443
2785,110822.56165179415
2786,96420.23071196728
2796,263099.0857276505
2797,276650.8588935252
2801,240089.23935235175
2805,249223.64257939157
2806,223614.48773697662
2812,210033.94292475688
2817,142664.00513025475
2822,142652.4957125883
2825,233150.88797209968
2828,167574.27929752725
2831,173945.3333688145
2843,141305.7134815103
2845,94411.65918051793
2847,162536.09422627365
2855,174636.4167071453
2856,133068.80848861457
2859,161553.96715652043
2865,191530.0060566413
2867,159418.5793085535
2869,194639.65950629392
2870,203493.75830280213
2874,150322.25891317616
2876,68852.26178970536
2889,154347.26529550552
2892,279951.1928478958
2895,262470.9757065233
2898,243256.883870058
2901,293177.06281380035
2902,306528.90714751347
2908,120382.02311084108
2909,100175.05232398385
2916,142181.30354054115
2917,77803.75964239847
2919,56650.708049089924
2921,74782.55420123243
2922,173081.9585374841
2925,173931.04829048386
2928,100056.75677738164
